user_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_SCORE,segment
U001862,58,3,4787.17,2,3,3,233,普通用户
U001863,88,2,7073.96,2,2,3,223,普通用户
U001864,28,3,23088.11,4,3,5,435,高价值用户
U001865,65,3,12943.349999999999,2,3,4,234,普通用户
U001866,52,3,2474.05,2,3,2,232,普通用户
U001867,14,4,17886.02,5,4,5,545,高价值用户
U001868,65,4,7684.67,2,4,3,243,普通用户
U001869,144,1,903.15,1,1,1,111,普通用户
U001871,93,3,11689.73,1,3,4,134,普通用户
U001872,61,5,20219.04,2,5,5,255,高价值用户
U001873,8,6,22267.59,5,5,5,555,高价值用户
U001874,74,5,21980.440000000002,2,5,5,255,高价值用户
U001875,13,6,7458.71,5,5,3,553,普通用户
U001876,8,10,56277.34,5,5,5,555,高价值用户
U001877,11,2,717.6700000000001,5,2,1,521,普通用户
U001878,95,1,1329.56,1,1,1,111,普通用户
U001879,80,3,11380.880000000001,2,3,4,234,普通用户
U001880,133,2,1877.94,1,2,1,121,普通用户
U001881,42,4,4606.75,3,4,2,342,普通用户
U001882,1,3,2069.97,5,3,1,531,普通用户
U001883,120,1,173.18,1,1,1,111,普通用户
U001884,67,2,2096.2799999999997,2,2,1,221,普通用户
U001885,1,5,29644.31,5,5,5,555,高价值用户
U001886,43,4,7489.76,3,4,3,343,普通用户
U001887,23,4,7186.090000000001,4,4,3,443,普通用户
U001888,20,3,17944.68,4,3,5,435,高价值用户
U001889,71,3,29908.74,2,3,5,235,高价值用户
U001890,60,1,953.05,2,1,1,211,普通用户
U001891,99,2,1818.76,1,2,1,121,普通用户
U001892,8,4,9862.76,5,4,4,544,普通用户
U001893,110,1,13957.66,1,1,4,114,普通用户
U001894,9,6,10773.95,5,5,4,554,普通用户
U001895,139,1,1781.94,1,1,1,111,普通用户
U001896,116,3,15332.460000000001,1,3,4,134,普通用户
U001897,33,7,9356.66,3,5,4,354,普通用户
U001898,43,4,2693.26,3,4,2,342,普通用户
U001899,70,2,8290.0,2,2,4,224,普通用户
U001900,24,1,148.15,4,1,1,411,普通用户
U001901,9,5,4915.02,5,5,3,553,普通用户
U001902,52,3,2939.43,2,3,2,232,普通用户
U001903,21,3,1504.85,4,3,1,431,普通用户
U001904,18,4,8659.86,4,4,4,444,普通用户
U001905,63,2,8131.41,2,2,3,223,普通用户
U001906,1,8,15783.29,5,5,4,554,普通用户
U001907,10,5,37438.85,5,5,5,555,高价值用户
U001908,16,3,7874.699999999999,4,3,3,433,普通用户
U001909,132,2,594.39,1,2,1,121,普通用户
U001910,78,3,7919.1,2,3,3,233,普通用户
U001911,36,5,38093.53,3,5,5,355,高价值用户
U001912,113,3,12256.36,1,3,4,134,普通用户
U001913,35,2,16875.73,3,2,5,325,高价值用户
U001914,22,8,34066.76,4,5,5,455,高价值用户
U001915,32,4,11599.43,3,4,4,344,普通用户
U001916,32,2,4614.99,3,2,2,322,普通用户
U001917,31,5,6352.77,3,5,3,353,普通用户
U001918,161,1,1662.73,1,1,1,111,普通用户
U001919,43,3,4962.860000000001,3,3,3,333,普通用户
U001920,181,1,2067.61,1,1,1,111,普通用户
U001921,96,2,504.75,1,2,1,121,普通用户
U001922,31,4,6579.1900000000005,3,4,3,343,普通用户
U001923,24,1,1958.94,4,1,1,411,普通用户
U001924,35,2,1822.59,3,2,1,321,普通用户
U001925,85,1,628.11,2,1,1,211,普通用户
U001926,76,1,1812.19,2,1,1,211,普通用户
U001927,49,3,4928.83,3,3,3,333,普通用户
U001928,8,3,10768.35,5,3,4,534,普通用户
U001929,50,2,5292.02,3,2,3,323,普通用户
U001931,68,1,1497.38,2,1,1,211,普通用户
U001932,9,6,12102.52,5,5,4,554,普通用户
U001933,1,12,34103.94,5,5,5,555,高价值用户
U001934,40,3,4135.51,3,3,2,332,普通用户
U001935,16,3,16033.93,4,3,4,434,普通用户
U001936,25,7,12678.17,4,5,4,454,普通用户
U001937,26,2,3643.95,4,2,2,422,普通用户
U001938,138,2,5109.15,1,2,3,123,普通用户
U001939,140,3,37783.26,1,3,5,135,高价值用户
U001940,39,6,12565.99,3,5,4,354,普通用户
U001941,46,3,2395.71,3,3,2,332,普通用户
U001942,93,3,1001.97,1,3,1,131,普通用户
U001943,132,2,1764.08,1,2,1,121,普通用户
U001945,56,2,1207.72,2,2,1,221,普通用户
U001946,139,1,2207.7,1,1,1,111,普通用户
U001948,54,2,1883.5,2,2,1,221,普通用户
U001949,66,1,1796.76,2,1,1,211,普通用户
U001950,53,1,104.92,2,1,1,211,普通用户
U001951,24,3,1659.22,4,3,1,431,普通用户
U001952,20,6,53028.759999999995,4,5,5,455,高价值用户
U001953,69,4,6431.54,2,4,3,243,普通用户
U001954,13,5,3838.21,5,5,2,552,普通用户
U001956,72,1,851.42,2,1,1,211,普通用户
U001957,38,4,5632.04,3,4,3,343,普通用户
U001958,13,1,1299.62,5,1,1,511,普通用户
U001959,174,3,2334.17,1,3,2,132,普通用户
U001960,62,3,3888.3,2,3,2,232,普通用户
U001961,162,1,3233.36,1,1,2,112,普通用户
U001962,38,5,13533.46,3,5,4,354,普通用户
U001963,133,2,689.15,1,2,1,121,普通用户
U001964,144,2,3202.12,1,2,2,122,普通用户
U001965,23,3,8632.48,4,3,4,434,普通用户
U001966,24,2,907.79,4,2,1,421,普通用户
U001967,49,3,8020.750000000001,3,3,3,333,普通用户
U001968,8,3,6777.89,5,3,3,533,普通用户
U001970,82,2,12578.3,2,2,4,224,普通用户
U001971,126,2,13986.119999999999,1,2,4,124,普通用户
U001972,44,2,2470.2,3,2,2,322,普通用户
U001973,23,4,5501.72,4,4,3,443,普通用户
U001974,1,2,5887.549999999999,5,2,3,523,普通用户
U001975,34,5,6866.6,3,5,3,353,普通用户
U001977,87,2,2488.27,2,2,2,222,普通用户
U001978,2,6,12025.88,5,5,4,554,普通用户
U001979,16,2,5629.82,4,2,3,423,普通用户
U001980,50,3,2260.69,3,3,1,331,普通用户
U001981,42,3,5268.9,3,3,3,333,普通用户
U001982,19,2,3824.49,4,2,2,422,普通用户
U001983,92,3,7326.469999999999,1,3,3,133,普通用户
U001984,89,4,4356.41,1,4,2,142,普通用户
U001985,51,1,2014.19,3,1,1,311,普通用户
U001986,53,3,3752.15,2,3,2,232,普通用户
U001987,24,3,8880.82,4,3,4,434,普通用户
U001988,3,3,3777.1499999999996,5,3,2,532,普通用户
U001989,50,3,9439.07,3,3,4,334,普通用户
U001990,122,1,1045.64,1,1,1,111,普通用户
U001991,18,2,7227.25,4,2,3,423,普通用户
U001992,12,4,7223.18,5,4,3,543,普通用户
U001993,52,5,8953.269999999999,2,5,4,254,普通用户
U001994,20,3,4951.7,4,3,3,433,普通用户
U001995,102,2,2737.26,1,2,2,122,普通用户
U001996,89,1,321.62,1,1,1,111,普通用户
U001997,28,4,18753.170000000002,4,4,5,445,高价值用户
U001998,17,4,13673.39,4,4,4,444,普通用户
U001999,76,2,913.1100000000001,2,2,1,221,普通用户
U002000,4,5,13668.77,5,5,4,554,普通用户
U002001,9,1,1649.11,5,1,1,511,普通用户
U002002,16,5,14019.95,4,5,4,454,普通用户
U002003,20,3,5118.18,4,3,3,433,普通用户
U002004,104,3,13664.83,1,3,4,134,普通用户
U002005,76,5,4272.87,2,5,2,252,普通用户
U002006,136,3,5244.74,1,3,3,133,普通用户
U002007,58,5,30273.57,2,5,5,255,高价值用户
U002008,72,2,7011.4400000000005,2,2,3,223,普通用户
U002009,11,2,1694.1699999999998,5,2,1,521,普通用户
U002010,65,2,1855.88,2,2,1,221,普通用户
U002011,8,1,1233.94,5,1,1,511,普通用户
U002012,32,3,5571.09,3,3,3,333,普通用户
U002013,90,1,1908.14,1,1,1,111,普通用户
U002014,24,2,5558.63,4,2,3,423,普通用户
U002015,101,3,8776.11,1,3,4,134,普通用户
U002016,42,2,10983.9,3,2,4,324,普通用户
U002017,133,1,404.92,1,1,1,111,普通用户
U002018,24,2,4364.09,4,2,2,422,普通用户
U002019,46,5,4659.719999999999,3,5,3,353,普通用户
U002020,9,4,19386.7,5,4,5,545,高价值用户
U002021,47,4,2663.99,3,4,2,342,普通用户
U002022,6,5,6756.1,5,5,3,553,普通用户
U002023,170,2,3051.96,1,2,2,122,普通用户
U002024,107,2,1890.48,1,2,1,121,普通用户
U002025,1,4,12121.970000000001,5,4,4,544,普通用户
U002026,116,2,4217.17,1,2,2,122,普通用户
U002027,81,6,39641.57,2,5,5,255,高价值用户
U002028,122,1,2890.18,1,1,2,112,普通用户
U002029,52,1,565.8,2,1,1,211,普通用户
U002030,33,4,6777.0,3,4,3,343,普通用户
U002031,139,1,11707.95,1,1,4,114,普通用户
U002032,2,3,1875.03,5,3,1,531,普通用户
U002033,39,3,8283.24,3,3,4,334,普通用户
U002034,44,3,8224.33,3,3,4,334,普通用户
U002035,12,3,8504.55,5,3,4,534,普通用户
U002036,64,3,2632.14,2,3,2,232,普通用户
U002037,40,2,4538.5199999999995,3,2,2,322,普通用户
U002038,102,4,15474.77,1,4,4,144,普通用户
U002039,34,2,2874.4,3,2,2,322,普通用户
U002040,33,2,4152.7,3,2,2,322,普通用户
U002041,2,3,16133.35,5,3,4,534,普通用户
U002042,18,4,11949.72,4,4,4,444,普通用户
U002043,83,2,3157.19,2,2,2,222,普通用户
U002044,27,2,1854.47,4,2,1,421,普通用户
U002045,67,2,1677.26,2,2,1,221,普通用户
U002046,79,2,3008.0699999999997,2,2,2,222,普通用户
U002047,158,1,274.78,1,1,1,111,普通用户
U002048,71,3,30270.71,2,3,5,235,高价值用户
U002049,7,3,18175.670000000002,5,3,5,535,高价值用户
U002050,70,2,6916.75,2,2,3,223,普通用户
U002051,4,5,12566.71,5,5,4,554,普通用户
U002052,38,3,30099.289999999997,3,3,5,335,高价值用户
U002053,148,1,2905.37,1,1,2,112,普通用户
U002054,65,3,13797.95,2,3,4,234,普通用户
U002055,20,2,3914.9,4,2,2,422,普通用户
U002056,38,7,9674.41,3,5,4,354,普通用户
U002057,7,6,32106.07,5,5,5,555,高价值用户
U002058,93,1,2149.66,1,1,1,111,普通用户
U002059,70,4,13206.79,2,4,4,244,普通用户
U002060,88,1,5491.47,2,1,3,213,普通用户
U002061,89,2,1451.8400000000001,1,2,1,121,普通用户
U002062,15,7,57702.28,4,5,5,455,高价值用户
U002063,16,7,36310.93,4,5,5,455,高价值用户
U002064,8,4,1893.21,5,4,1,541,普通用户
U002065,57,3,28284.83,2,3,5,235,高价值用户
U002066,31,3,2581.62,3,3,2,332,普通用户
U002067,96,2,1262.42,1,2,1,121,普通用户
U002068,18,3,1769.19,4,3,1,431,普通用户
U002069,3,8,25946.49,5,5,5,555,高价值用户
U002070,1,6,17464.87,5,5,5,555,高价值用户
U002071,22,4,23571.05,4,4,5,445,高价值用户
U002072,179,1,124.86,1,1,1,111,普通用户
U002073,170,1,10999.51,1,1,4,114,普通用户
U002074,41,4,6866.41,3,4,3,343,普通用户
U002075,34,1,4163.31,3,1,2,312,普通用户
U002076,29,6,13181.560000000001,4,5,4,454,普通用户
U002077,58,3,39443.35,2,3,5,235,高价值用户
U002078,49,4,11346.96,3,4,4,344,普通用户
U002079,11,4,29833.129999999997,5,4,5,545,高价值用户
U002080,26,2,26854.510000000002,4,2,5,425,高价值用户
U002081,5,4,10573.45,5,4,4,544,普通用户
U002082,12,1,105.32,5,1,1,511,普通用户
U002084,15,4,6348.049999999999,4,4,3,443,普通用户
U002085,18,4,1311.03,4,4,1,441,普通用户
U002086,45,4,4928.45,3,4,3,343,普通用户
U002087,9,5,19788.3,5,5,5,555,高价值用户
U002088,12,4,12262.35,5,4,4,544,普通用户
U002089,48,3,12713.489999999998,3,3,4,334,普通用户
U002090,16,3,2361.84,4,3,2,432,普通用户
U002091,162,2,5683.03,1,2,3,123,普通用户
U002092,10,1,3360.52,5,1,2,512,普通用户
U002093,25,5,12631.99,4,5,4,454,普通用户
U002094,13,2,4747.73,5,2,3,523,普通用户
U002095,73,2,385.58,2,2,1,221,普通用户
U002097,103,2,1058.87,1,2,1,121,普通用户
U002098,56,6,6401.05,2,5,3,253,普通用户
U002099,43,3,33197.0,3,3,5,335,高价值用户
U002100,153,1,1411.23,1,1,1,111,普通用户
U002101,46,3,22647.600000000002,3,3,5,335,高价值用户
U002102,101,2,4124.5,1,2,2,122,普通用户
U002103,4,2,11985.56,5,2,4,524,普通用户
U002104,6,6,22192.18,5,5,5,555,高价值用户
U002105,43,4,13328.05,3,4,4,344,普通用户
U002106,31,3,4904.76,3,3,3,333,普通用户
U002107,2,5,13017.16,5,5,4,554,普通用户
U002108,12,3,7975.69,5,3,3,533,普通用户
U002109,9,3,15869.63,5,3,4,534,普通用户
U002110,10,3,1641.6399999999999,5,3,1,531,普通用户
U002112,15,2,1647.8,4,2,1,421,普通用户
U002113,7,6,42199.33,5,5,5,555,高价值用户
U002114,65,1,7543.34,2,1,3,213,普通用户
U002116,3,6,39894.34,5,5,5,555,高价值用户
U002117,42,4,4577.13,3,4,2,342,普通用户
U002118,25,4,8948.99,4,4,4,444,普通用户
U002119,21,1,375.58,4,1,1,411,普通用户
U002120,45,3,7223.52,3,3,3,333,普通用户
U002121,52,5,9014.89,2,5,4,254,普通用户
U002122,69,2,4496.679999999999,2,2,2,222,普通用户
U002123,32,4,4860.2,3,4,3,343,普通用户
U002124,56,6,22872.3,2,5,5,255,高价值用户
U002125,56,2,13394.92,2,2,4,224,普通用户
U002126,122,3,10970.09,1,3,4,134,普通用户
U002128,39,1,2999.45,3,1,2,312,普通用户
U002129,11,2,5633.07,5,2,3,523,普通用户
U002130,12,4,7030.18,5,4,3,543,普通用户
U002131,127,1,455.36,1,1,1,111,普通用户
U002132,15,3,5893.34,4,3,3,433,普通用户
U002133,15,1,171.34,4,1,1,411,普通用户
U002134,27,5,39045.600000000006,4,5,5,455,高价值用户
U002135,9,4,4638.56,5,4,3,543,普通用户
U002136,13,6,19704.24,5,5,5,555,高价值用户
U002137,2,7,15127.75,5,5,4,554,普通用户
U002138,40,4,49646.299999999996,3,4,5,345,高价值用户
U002139,135,1,715.98,1,1,1,111,普通用户
U002140,97,2,3259.5600000000004,1,2,2,122,普通用户
U002141,95,2,2290.63,1,2,2,122,普通用户
U002142,64,1,1060.6,2,1,1,211,普通用户
U002144,5,3,8941.99,5,3,4,534,普通用户
U002145,64,2,5287.15,2,2,3,223,普通用户
U002146,57,5,11346.93,2,5,4,254,普通用户
U002147,61,2,13098.31,2,2,4,224,普通用户
U002148,9,3,8223.58,5,3,4,534,普通用户
U002149,41,2,20960.71,3,2,5,325,高价值用户
U002150,62,2,3398.91,2,2,2,222,普通用户
U002151,73,1,2495.24,2,1,2,212,普通用户
U002152,62,3,3566.32,2,3,2,232,普通用户
U002153,115,2,823.65,1,2,1,121,普通用户
U002154,13,2,1736.98,5,2,1,521,普通用户
U002155,91,3,14148.07,1,3,4,134,普通用户
U002156,55,4,24162.53,2,4,5,245,高价值用户
U002157,45,6,63183.130000000005,3,5,5,355,高价值用户
U002158,85,1,583.37,2,1,1,211,普通用户
U002159,3,6,30135.46,5,5,5,555,高价值用户
U002160,61,1,1663.07,2,1,1,211,普通用户
U002161,44,3,3796.38,3,3,2,332,普通用户
U002162,117,1,5124.82,1,1,3,113,普通用户
U002163,80,6,6547.02,2,5,3,253,普通用户
U002164,7,3,7514.6,5,3,3,533,普通用户
U002165,27,4,12481.2,4,4,4,444,普通用户
U002166,79,2,724.4799999999999,2,2,1,221,普通用户
U002167,78,5,23860.390000000003,2,5,5,255,高价值用户
U002168,93,3,31711.739999999998,1,3,5,135,高价值用户
U002169,104,2,2517.59,1,2,2,122,普通用户
U002170,64,2,5239.74,2,2,3,223,普通用户
U002171,20,1,1864.88,4,1,1,411,普通用户
U002172,127,2,1984.76,1,2,1,121,普通用户
U002173,89,2,2182.33,1,2,1,121,普通用户
U002174,99,1,866.76,1,1,1,111,普通用户
U002175,24,5,8095.070000000001,4,5,3,453,普通用户
U002176,23,7,6794.51,4,5,3,453,普通用户
U002177,29,2,1508.24,4,2,1,421,普通用户
U002178,20,4,7252.58,4,4,3,443,普通用户
U002179,9,3,23944.97,5,3,5,535,高价值用户
U002180,7,6,15519.67,5,5,4,554,普通用户
U002181,19,4,3656.76,4,4,2,442,普通用户
U002182,27,2,3408.06,4,2,2,422,普通用户
U002183,48,5,3613.2599999999998,3,5,2,352,普通用户
U002184,48,3,9598.67,3,3,4,334,普通用户
U002185,97,2,428.90000000000003,1,2,1,121,普通用户
U002186,7,1,747.08,5,1,1,511,普通用户
U002187,26,4,27979.379999999997,4,4,5,445,高价值用户
U002188,68,2,1525.91,2,2,1,221,普通用户
U002189,30,6,30130.73,4,5,5,455,高价值用户
U002190,4,5,8967.08,5,5,4,554,普通用户
U002191,86,2,7539.150000000001,2,2,3,223,普通用户
U002192,25,3,3051.97,4,3,2,432,普通用户
U002193,76,3,2602.34,2,3,2,232,普通用户
U002194,12,2,5337.93,5,2,3,523,普通用户
U002195,74,3,4468.62,2,3,2,232,普通用户
U002196,65,4,8058.28,2,4,3,243,普通用户
U002197,13,2,4028.01,5,2,2,522,普通用户
U002198,133,4,19338.43,1,4,5,145,高价值用户
U002199,88,3,18587.09,2,3,5,235,高价值用户
U002200,41,5,9360.81,3,5,4,354,普通用户
U002201,3,7,14113.8,5,5,4,554,普通用户
U002202,47,3,3254.83,3,3,2,332,普通用户
U002203,32,5,12026.99,3,5,4,354,普通用户
U002204,85,6,4988.88,2,5,3,253,普通用户
U002205,28,4,7165.3099999999995,4,4,3,443,普通用户
U002206,52,1,146.42,2,1,1,211,普通用户
U002207,84,3,6655.65,2,3,3,233,普通用户
U002208,156,2,13998.17,1,2,4,124,普通用户
U002209,13,1,1537.96,5,1,1,511,普通用户
U002210,44,3,6734.16,3,3,3,333,普通用户
U002211,2,10,33960.04,5,5,5,555,高价值用户
U002212,14,2,2519.3,5,2,2,522,普通用户
U002213,61,1,772.33,2,1,1,211,普通用户
U002214,13,8,19828.22,5,5,5,555,高价值用户
U002215,131,1,484.6,1,1,1,111,普通用户
U002216,172,1,795.31,1,1,1,111,普通用户
U002217,30,5,34473.03,4,5,5,455,高价值用户
U002218,51,5,5534.55,3,5,3,353,普通用户
U002219,24,2,2470.09,4,2,2,422,普通用户
U002220,62,2,889.74,2,2,1,221,普通用户
U002221,140,2,1502.52,1,2,1,121,普通用户
U002222,22,2,4109.09,4,2,2,422,普通用户
U002223,58,4,16838.260000000002,2,4,5,245,高价值用户
U002224,82,1,2543.88,2,1,2,212,普通用户
U002225,94,1,633.4,1,1,1,111,普通用户
U002226,41,1,694.45,3,1,1,311,普通用户
U002227,28,1,2105.97,4,1,1,411,普通用户
U002228,14,1,1449.86,5,1,1,511,普通用户
U002229,53,4,34122.29,2,4,5,245,高价值用户
U002230,80,2,1036.62,2,2,1,221,普通用户
U002231,65,3,2958.21,2,3,2,232,普通用户
U002232,77,1,14837.99,2,1,4,214,普通用户
U002233,47,3,6650.73,3,3,3,333,普通用户
U002234,142,2,8847.89,1,2,4,124,普通用户
U002235,150,2,3410.4399999999996,1,2,2,122,普通用户
U002236,65,3,4157.0599999999995,2,3,2,232,普通用户
U002237,45,2,3710.56,3,2,2,322,普通用户
U002238,33,4,5510.2,3,4,3,343,普通用户
U002239,14,2,5886.46,5,2,3,523,普通用户
U002240,3,4,10762.31,5,4,4,544,普通用户
U002241,85,2,7288.55,2,2,3,223,普通用户
U002242,11,8,45623.55,5,5,5,555,高价值用户
U002243,146,2,3829.41,1,2,2,122,普通用户
U002244,34,2,3656.4399999999996,3,2,2,322,普通用户
U002245,8,2,6494.68,5,2,3,523,普通用户
U002246,53,4,5159.19,2,4,3,243,普通用户
U002247,31,1,4082.54,3,1,2,312,普通用户
U002248,73,2,1009.75,2,2,1,221,普通用户
U002249,23,4,3224.06,4,4,2,442,普通用户
U002250,137,1,741.61,1,1,1,111,普通用户
U002251,135,1,2629.2,1,1,2,112,普通用户
U002253,96,3,4012.5099999999998,1,3,2,132,普通用户
U002254,59,2,7430.3,2,2,3,223,普通用户
U002255,106,1,4832.38,1,1,3,113,普通用户
U002256,5,6,25171.48,5,5,5,555,高价值用户
U002257,40,4,14932.3,3,4,4,344,普通用户
U002258,14,2,868.98,5,2,1,521,普通用户
U002259,151,1,481.13,1,1,1,111,普通用户
U002260,127,1,1350.0,1,1,1,111,普通用户
U002261,49,4,20382.859999999997,3,4,5,345,高价值用户
U002262,165,1,5792.33,1,1,3,113,普通用户
U002263,14,3,3496.98,5,3,2,532,普通用户
U002264,45,3,8932.93,3,3,4,334,普通用户
U002265,9,2,2425.48,5,2,2,522,普通用户
U002266,57,3,3366.17,2,3,2,232,普通用户
U002267,47,3,2368.89,3,3,2,332,普通用户
U002268,55,3,6281.02,2,3,3,233,普通用户
U002269,6,5,35159.54,5,5,5,555,高价值用户
U002270,37,4,63010.520000000004,3,4,5,345,高价值用户
U002271,96,3,6315.93,1,3,3,133,普通用户
U002272,130,1,2600.32,1,1,2,112,普通用户
U002273,8,4,7639.96,5,4,3,543,普通用户
U002274,6,4,14898.81,5,4,4,544,普通用户
U002275,31,1,5720.08,3,1,3,313,普通用户
U002276,152,1,375.73,1,1,1,111,普通用户
U002277,10,7,20706.35,5,5,5,555,高价值用户
U002278,37,2,7200.83,3,2,3,323,普通用户
U002279,73,3,29301.44,2,3,5,235,高价值用户
U002280,14,3,4514.54,5,3,2,532,普通用户
U002281,179,1,1646.25,1,1,1,111,普通用户
U002282,26,6,11036.88,4,5,4,454,普通用户
U002283,47,4,4961.0,3,4,3,343,普通用户
U002284,17,2,24394.11,4,2,5,425,高价值用户
U002285,79,1,488.55,2,1,1,211,普通用户
U002286,11,1,3081.84,5,1,2,512,普通用户
U002287,17,5,16573.82,4,5,5,455,高价值用户
U002288,24,2,9289.87,4,2,4,424,普通用户
U002289,28,3,1726.35,4,3,1,431,普通用户
U002290,13,3,12100.730000000001,5,3,4,534,普通用户
U002291,87,5,10203.78,2,5,4,254,普通用户
U002292,104,2,2270.87,1,2,2,122,普通用户
U002293,3,7,11310.779999999999,5,5,4,554,普通用户
U002295,88,3,1972.6799999999998,2,3,1,231,普通用户
U002296,42,2,7352.17,3,2,3,323,普通用户
U002297,153,1,1688.85,1,1,1,111,普通用户
U002299,7,6,31608.380000000005,5,5,5,555,高价值用户
U002300,4,1,111.19,5,1,1,511,普通用户
U002301,85,2,3969.15,2,2,2,222,普通用户
U002302,63,4,6562.86,2,4,3,243,普通用户
U002303,45,4,15844.43,3,4,4,344,普通用户
U002304,45,1,2169.0,3,1,1,311,普通用户
